COUNTRY,YEAR,CATEGORY,AMOUNT_BILLIONS,PERCENTAGE
Romania,1946,Administration,0.287,13.05
Romania,1947,Administration,0.301,13.05
Romania,1948,Administration,0.316,13.05
Romania,1949,Administration,0.332,13.05
Romania,1950,Administration,0.349,13.05
Romania,1951,Administration,0.366,13.05
Romania,1952,Administration,0.384,13.05
Romania,1953,Administration,0.404,13.05
Romania,1954,Administration,0.424,13.05
Romania,1955,Administration,0.445,13.05
Romania,1956,Administration,0.467,13.05
Romania,1957,Administration,0.491,13.05
Romania,1958,Administration,0.515,13.05
Romania,1959,Administration,0.541,13.05
Romania,1960,Administration,0.568,13.05
Romania,1961,Administration,0.596,13.05
Romania,1962,Administration,0.626,13.05
Romania,1963,Administration,0.657,13.05
Romania,1964,Administration,0.69,13.05
Romania,1965,Administration,0.725,13.05
Romania,1966,Administration,0.761,13.05
Romania,1967,Administration,0.799,13.05
Romania,1968,Administration,0.839,13.05
Romania,1969,Administration,0.881,13.05
Romania,1970,Administration,0.925,13.05
Romania,1971,Administration,0.971,13.05
Romania,1972,Administration,1.02,13.05
Romania,1973,Administration,1.071,13.05
Romania,1974,Administration,1.124,13.05
Romania,1975,Administration,1.18,13.05
Romania,1976,Administration,1.24,13.05
Romania,1977,Administration,1.301,13.05
Romania,1978,Administration,1.367,13.05
Romania,1979,Administration,1.435,13.05
Romania,1980,Administration,1.507,13.05
Romania,1981,Administration,1.582,13.05
Romania,1982,Administration,1.328,13.05
Romania,1983,Administration,1.206,13.05
Romania,1984,Administration,1.327,13.05
Romania,1985,Administration,2.008,13.05
Romania,1986,Administration,2.193,13.29
Romania,1987,Administration,2.203,13.28
Romania,1988,Administration,2.134,13.45
Romania,1989,Administration,2.424,13.63
Romania,1990,Administration,1.87,13.67
Romania,1991,Administration,1.379,13.55
Romania,1992,Administration,1.433,13.9
Romania,1993,Administration,1.175,13.9
Romania,1994,Administration,1.278,13.31
Romania,1995,Administration,1.476,13.31
Romania,1996,Administration,1.413,13.26
Romania,1997,Administration,1.437,12.6
Romania,1998,Administration,1.878,13.17
Romania,1999,Administration,1.707,12.9
Romania,2000,Administration,1.875,13.64
Romania,2001,Administration,1.941,13.51
Romania,2002,Administration,2.177,13.85
Romania,2003,Administration,2.81,14.38
Romania,2004,Administration,3.733,14.89
Romania,2005,Administration,4.853,14.81
Romania,2006,Administration,6.133,14.89
Romania,2007,Administration,9.427,15.35
Romania,2008,Administration,11.419,15.5
Romania,2009,Administration,9.888,15.13
Romania,2010,Administration,9.893,15.57
Romania,2011,Administration,10.82,15.56
Romania,2012,Administration,9.557,15.4
Romania,2013,Administration,9.975,15.3
Romania,2014,Administration,10.682,15.37
Romania,2015,Administration,9.732,15.45
Romania,2016,Administration,9.863,15.4
Romania,2017,Administration,10.783,15.14
Romania,2018,Administration,12.849,15.13
Romania,2019,Administration,13.689,15.09
Romania,2020,Administration,15.77,15.35
Romania,2021,Administration,17.572,15.45
Romania,2022,Administration,18.351,15.53
Romania,2023,Administration,21.707,15.6
Romania,2024,Administration,23.42,15.3
Romania,2025,Administration,26.243,15.3
Romania,2026,Administration,27.162,15.3
Russia,1946,Administration,3.149,11.56
Russia,1947,Administration,3.306,11.56
Russia,1948,Administration,3.472,11.56
Russia,1949,Administration,3.645,11.56
Russia,1950,Administration,3.828,11.56
Russia,1951,Administration,4.019,11.56
Russia,1952,Administration,4.22,11.56
Russia,1953,Administration,4.431,11.56
Russia,1954,Administration,4.652,11.56
Russia,1955,Administration,4.885,11.56
Russia,1956,Administration,5.129,11.56
Russia,1957,Administration,5.386,11.56
Russia,1958,Administration,5.655,11.56
Russia,1959,Administration,5.938,11.56
Russia,1960,Administration,6.235,11.56
Russia,1961,Administration,6.546,11.56
Russia,1962,Administration,6.874,11.56
Russia,1963,Administration,7.217,11.56
Russia,1964,Administration,7.578,11.56
Russia,1965,Administration,7.957,11.56
Russia,1966,Administration,8.355,11.56
Russia,1967,Administration,8.773,11.56
Russia,1968,Administration,9.211,11.56
Russia,1969,Administration,9.672,11.56
Russia,1970,Administration,10.156,11.56
Russia,1971,Administration,10.663,11.56
Russia,1972,Administration,11.196,11.56
Russia,1973,Administration,11.756,11.56
Russia,1974,Administration,12.344,11.56
Russia,1975,Administration,12.961,11.56
Russia,1976,Administration,13.609,11.56
Russia,1977,Administration,14.29,11.56
Russia,1978,Administration,15.004,11.56
Russia,1979,Administration,15.755,11.56
Russia,1980,Administration,16.542,11.56
Russia,1981,Administration,17.369,11.56
Russia,1982,Administration,18.238,11.56
Russia,1983,Administration,19.15,11.56
Russia,1984,Administration,20.107,11.56
Russia,1985,Administration,21.113,11.56
Russia,1986,Administration,22.168,11.56
Russia,1987,Administration,23.277,11.56
Russia,1988,Administration,24.44,11.56
Russia,1989,Administration,22.317,11.56
Russia,1990,Administration,22.775,11.56
Russia,1991,Administration,22.817,11.56
Russia,1992,Administration,20.276,11.56
Russia,1993,Administration,19.166,11.56
Russia,1994,Administration,17.403,11.56
Russia,1995,Administration,7.449,11.56
Russia,1996,Administration,15.976,11.56
Russia,1997,Administration,16.514,11.56
Russia,1998,Administration,11.05,11.56
Russia,1999,Administration,6.237,11.14
Russia,2000,Administration,8.339,10.77
Russia,2001,Administration,11.492,11.69
Russia,2002,Administration,13.085,11.93
Russia,2003,Administration,17.27,12.36
Russia,2004,Administration,22.688,12.63
Russia,2005,Administration,26.625,12.4
Russia,2006,Administration,34.24,12.59
Russia,2007,Administration,56.618,13.44
Russia,2008,Administration,67.361,13.37
Russia,2009,Administration,75.385,13.63
Russia,2010,Administration,80.695,13.72
Russia,2011,Administration,90.926,13.51
Russia,2012,Administration,100.494,13.35
Russia,2013,Administration,106.093,13.35
Russia,2014,Administration,100.567,13.1
Russia,2015,Administration,75.179,12.77
Russia,2016,Administration,70.827,12.69
Russia,2017,Administration,85.885,12.61
Russia,2018,Administration,83.531,12.36
Russia,2019,Administration,86.391,12.23
Russia,2020,Administration,85.688,11.54
Russia,2021,Administration,93.607,11.8
Russia,2022,Administration,114.749,11.32
Russia,2023,Administration,94.778,10.97
Russia,2024,Administration,93.7,10.15
Russia,2025,Administration,109.764,10.15
Russia,2026,Administration,114.155,10.15
Saudi Arabia,1946,Administration,0.027,9.61
Saudi Arabia,1947,Administration,0.028,9.61
Saudi Arabia,1948,Administration,0.03,9.61
Saudi Arabia,1949,Administration,0.031,9.61
Saudi Arabia,1950,Administration,0.033,9.61
Saudi Arabia,1951,Administration,0.034,9.61
Saudi Arabia,1952,Administration,0.036,9.61
Saudi Arabia,1953,Administration,0.038,9.61
Saudi Arabia,1954,Administration,0.04,9.61
Saudi Arabia,1955,Administration,0.042,9.61
Saudi Arabia,1956,Administration,0.044,9.61
Saudi Arabia,1957,Administration,0.046,9.61
Saudi Arabia,1958,Administration,0.048,9.61
Saudi Arabia,1959,Administration,0.051,9.61
Saudi Arabia,1960,Administration,0.053,9.61
Saudi Arabia,1961,Administration,0.059,9.61
Saudi Arabia,1962,Administration,0.065,9.61
Saudi Arabia,1963,Administration,0.067,9.61
Saudi Arabia,1964,Administration,0.072,9.61
Saudi Arabia,1965,Administration,0.081,9.61
Saudi Arabia,1966,Administration,0.089,9.61
Saudi Arabia,1967,Administration,0.1,9.61
Saudi Arabia,1968,Administration,0.128,9.61
Saudi Arabia,1969,Administration,0.137,9.61
Saudi Arabia,1970,Administration,0.164,9.61
Saudi Arabia,1971,Administration,0.22,9.61
Saudi Arabia,1972,Administration,0.295,9.61
Saudi Arabia,1973,Administration,0.457,9.61
Saudi Arabia,1974,Administration,1.388,9.61
Saudi Arabia,1975,Administration,1.429,9.61
Saudi Arabia,1976,Administration,1.956,9.61
Saudi Arabia,1977,Administration,2.267,9.61
Saudi Arabia,1978,Administration,2.453,9.61
Saudi Arabia,1979,Administration,3.418,9.61
Saudi Arabia,1980,Administration,5.028,9.61
Saudi Arabia,1981,Administration,5.631,9.61
Saudi Arabia,1982,Administration,4.682,9.61
Saudi Arabia,1983,Administration,3.947,9.61
Saudi Arabia,1984,Administration,3.655,9.61
Saudi Arabia,1985,Administration,3.175,9.61
Saudi Arabia,1986,Administration,2.657,9.61
Saudi Arabia,1987,Administration,2.619,9.61
Saudi Arabia,1988,Administration,2.697,9.61
Saudi Arabia,1989,Administration,2.913,9.61
Saudi Arabia,1990,Administration,3.594,9.61
Saudi Arabia,1991,Administration,4.04,9.61
Saudi Arabia,1992,Administration,5.078,11.65
Saudi Arabia,1993,Administration,4.35,10.29
Saudi Arabia,1994,Administration,4.35,10.12
Saudi Arabia,1995,Administration,4.931,10.82
Saudi Arabia,1996,Administration,6.064,12.02
Saudi Arabia,1997,Administration,6.01,11.39
Saudi Arabia,1998,Administration,2.735,5.86
Saudi Arabia,1999,Administration,3.584,6.97
Saudi Arabia,2000,Administration,5.869,9.74
Saudi Arabia,2001,Administration,5.439,9.29
Saudi Arabia,2002,Administration,6.131,10.17
Saudi Arabia,2003,Administration,7.095,10.34
Saudi Arabia,2004,Administration,8.91,10.83
Saudi Arabia,2005,Administration,11.018,10.55
Saudi Arabia,2006,Administration,11.289,9.42
Saudi Arabia,2007,Administration,13.57,10.26
Saudi Arabia,2008,Administration,18.114,10.96
Saudi Arabia,2009,Administration,16.522,12.11
Saudi Arabia,2010,Administration,20.624,12.28
Saudi Arabia,2011,Administration,26.948,13.3
Saudi Arabia,2012,Administration,32.154,12.99
Saudi Arabia,2013,Administration,31.441,12.38
Saudi Arabia,2014,Administration,34.108,11.97
Saudi Arabia,2015,Administration,28.216,10.28
Saudi Arabia,2016,Administration,26.025,10.77
Saudi Arabia,2017,Administration,24.234,9.67
Saudi Arabia,2018,Administration,35.148,11.37
Saudi Arabia,2019,Administration,36.023,11.66
Saudi Arabia,2020,Administration,36.483,11.42
Saudi Arabia,2021,Administration,35.15,10.99
Saudi Arabia,2022,Administration,39.002,11.01
Saudi Arabia,2023,Administration,42.744,11.13
Saudi Arabia,2024,Administration,44.426,11.24
Saudi Arabia,2025,Administration,45.234,11.24
Saudi Arabia,2026,Administration,46.817,11.24
Singapore,1946,Administration,0.004,6.87
Singapore,1947,Administration,0.004,6.87
Singapore,1948,Administration,0.004,6.87
Singapore,1949,Administration,0.004,6.87
Singapore,1950,Administration,0.005,6.87
Singapore,1951,Administration,0.005,6.87
Singapore,1952,Administration,0.005,6.87
Singapore,1953,Administration,0.005,6.87
Singapore,1954,Administration,0.006,6.87
Singapore,1955,Administration,0.006,6.87
Singapore,1956,Administration,0.006,6.87
Singapore,1957,Administration,0.006,6.87
Singapore,1958,Administration,0.007,6.87
Singapore,1959,Administration,0.007,6.87
Singapore,1960,Administration,0.007,6.87
Singapore,1961,Administration,0.008,6.87
Singapore,1962,Administration,0.009,6.87
Singapore,1963,Administration,0.01,6.87
Singapore,1964,Administration,0.009,6.87
Singapore,1965,Administration,0.01,6.87
Singapore,1966,Administration,0.012,6.87
Singapore,1967,Administration,0.013,6.87
Singapore,1968,Administration,0.015,6.87
Singapore,1969,Administration,0.017,6.87
Singapore,1970,Administration,0.02,6.87
Singapore,1971,Administration,0.024,6.87
Singapore,1972,Administration,0.029,6.87
Singapore,1973,Administration,0.033,6.39
Singapore,1974,Administration,0.045,6.38
Singapore,1975,Administration,0.056,6.39
Singapore,1976,Administration,0.058,5.78
Singapore,1977,Administration,0.058,5.26
Singapore,1978,Administration,0.055,4.68
Singapore,1979,Administration,0.067,4.57
Singapore,1980,Administration,0.088,4.74
Singapore,1981,Administration,0.146,5.64
Singapore,1982,Administration,0.134,5.05
Singapore,1983,Administration,0.101,3.36
Singapore,1984,Administration,0.138,3.65
Singapore,1985,Administration,0.183,5.21
Singapore,1986,Administration,0.254,5.91
Singapore,1987,Administration,0.133,2.3
Singapore,1988,Administration,0.279,5.68
Singapore,1989,Administration,0.301,5.52
Singapore,1990,Administration,0.322,5.12
Singapore,1991,Administration,0.432,5.21
Singapore,1992,Administration,0.503,5.71
Singapore,1993,Administration,0.658,7.3
Singapore,1994,Administration,0.494,6.01
Singapore,1995,Administration,0.742,6.94
Singapore,1996,Administration,1.4,8.81
Singapore,1997,Administration,1.033,7.41
Singapore,1998,Administration,1.064,7.73
Singapore,1999,Administration,0.953,7.32
Singapore,2000,Administration,1.321,8.57
Singapore,2001,Administration,1.511,9.07
Singapore,2002,Administration,1.219,7.99
Singapore,2003,Administration,1.125,7.08
Singapore,2004,Administration,1.302,7.7
Singapore,2005,Administration,1.164,7.08
Singapore,2006,Administration,1.516,7.65
Singapore,2007,Administration,1.214,5.41
Singapore,2008,Administration,1.904,6.64
Singapore,2009,Administration,2.694,9.5
Singapore,2010,Administration,2.325,7.65
Singapore,2011,Administration,1.935,5.31
Singapore,2012,Administration,1.791,4.8
Singapore,2013,Administration,2.301,5.92
Singapore,2014,Administration,3.552,8.4
Singapore,2015,Administration,4.788,9.56
Singapore,2016,Administration,4.644,9.87
Singapore,2017,Administration,4.603,9.18
Singapore,2018,Administration,5.049,8.93
Singapore,2019,Administration,4.779,8.78
Singapore,2020,Administration,10.134,11.04
Singapore,2021,Administration,7.782,10.72
Singapore,2022,Administration,7.897,10.25
Singapore,2023,Administration,8.877,9.94
Singapore,2024,Administration,9.848,9.84
Singapore,2025,Administration,10.561,10.01
Singapore,2026,Administration,10.93,10.01
South Africa,1946,Administration,0.115,13.55
South Africa,1947,Administration,0.121,13.55
South Africa,1948,Administration,0.127,13.55
South Africa,1949,Administration,0.133,13.55
South Africa,1950,Administration,0.14,13.55
South Africa,1951,Administration,0.147,13.55
South Africa,1952,Administration,0.154,13.55
South Africa,1953,Administration,0.162,13.55
South Africa,1954,Administration,0.17,13.55
South Africa,1955,Administration,0.178,13.55
South Africa,1956,Administration,0.187,13.55
South Africa,1957,Administration,0.196,13.55
South Africa,1958,Administration,0.206,13.55
South Africa,1959,Administration,0.217,13.55
South Africa,1960,Administration,0.227,13.55
South Africa,1961,Administration,0.24,13.55
South Africa,1962,Administration,0.255,13.55
South Africa,1963,Administration,0.282,13.55
South Africa,1964,Administration,0.311,13.55
South Africa,1965,Administration,0.34,13.55
South Africa,1966,Administration,0.37,13.55
South Africa,1967,Administration,0.411,13.55
South Africa,1968,Administration,0.445,13.55
South Africa,1969,Administration,0.501,13.55
South Africa,1970,Administration,0.552,13.55
South Africa,1971,Administration,0.609,13.55
South Africa,1972,Administration,0.637,13.55
South Africa,1973,Administration,0.833,13.38
South Africa,1974,Administration,1.14,13.83
South Africa,1975,Administration,1.313,14
South Africa,1976,Administration,1.304,13.78
South Africa,1977,Administration,1.45,13.67
South Africa,1978,Administration,1.637,13.43
South Africa,1979,Administration,2.012,13.35
South Africa,1980,Administration,2.603,13.28
South Africa,1981,Administration,2.823,13.03
South Africa,1982,Administration,2.866,12.96
South Africa,1983,Administration,3.433,12.81
South Africa,1984,Administration,2.946,12.37
South Africa,1985,Administration,2.358,12.27
South Africa,1986,Administration,2.817,12.26
South Africa,1987,Administration,3.714,12.19
South Africa,1988,Administration,4.024,12.14
South Africa,1989,Administration,3.945,11.77
South Africa,1990,Administration,4.761,11.98
South Africa,1991,Administration,4.883,11.67
South Africa,1992,Administration,5.989,11.76
South Africa,1993,Administration,6.204,11.65
South Africa,1994,Administration,5.581,11.35
South Africa,1995,Administration,6.106,10.98
South Africa,1996,Administration,6.103,11.15
South Africa,1997,Administration,5.786,10.69
South Africa,1998,Administration,5.172,10.61
South Africa,1999,Administration,5.143,10.81
South Africa,2000,Administration,5.071,11.02
South Africa,2001,Administration,4.729,11.56
South Africa,2002,Administration,4.628,12.2
South Africa,2003,Administration,7.528,12.43
South Africa,2004,Administration,10.387,12.78
South Africa,2005,Administration,12.253,13.35
South Africa,2006,Administration,13.243,13.59
South Africa,2007,Administration,14.942,13.86
South Africa,2008,Administration,15.3,14.35
South Africa,2009,Administration,17.03,14.3
South Africa,2010,Administration,21.678,14.15
South Africa,2011,Administration,24.375,13.8
South Africa,2012,Administration,21.919,13.39
South Africa,2013,Administration,21.259,13.67
South Africa,2014,Administration,20.165,13.36
South Africa,2015,Administration,19.433,13.41
South Africa,2016,Administration,17.192,13.3
South Africa,2017,Administration,20.573,13.07
South Africa,2018,Administration,22.347,13.07
South Africa,2019,Administration,21.448,12.81
South Africa,2020,Administration,19.551,12.32
South Africa,2021,Administration,21.987,12.19
