COUNTRY,YEAR,TOTAL_BUDGET,PCT_DEFENSE,PCT_EDUCATION,PCT_HEALTH,PCT_SOCIAL_WELFARE,PCT_INFRASTRUCTURE,PCT_AGRICULTURE,PCT_INTEREST,PCT_STATE_TRANSFERS,PCT_ADMIN,AMT_DEFENSE,AMT_EDUCATION,AMT_HEALTH,AMT_SOCIAL_WELFARE,AMT_INFRASTRUCTURE
Sweden,1973,19.287,4,9.8,11.8,24.69,10.58,7.06,3.85,14.11,14.11,0.771,1.89,2.276,4.762,2.041
Sweden,1974,22.572,4,9.8,11.8,24.71,10.59,7.06,3.81,14.12,14.12,0.903,2.212,2.663,5.578,2.39
Sweden,1975,28.757,4,9.8,11.8,24.49,10.5,7,4.43,13.99,13.99,1.15,2.818,3.393,7.043,3.019
Sweden,1976,33.687,4,9.8,11.8,24.65,10.56,7.04,3.98,14.08,14.08,1.347,3.301,3.975,8.304,3.557
Sweden,1977,39.703,4,9.8,11.8,24.53,10.51,7.01,4.31,14.02,14.02,1.588,3.891,4.685,9.739,4.173
Sweden,1978,47.103,4,9.8,11.8,24.43,10.47,6.98,4.6,13.96,13.96,1.884,4.616,5.558,11.507,4.932
Sweden,1979,58.436,4,9.8,11.8,24.3,10.41,6.94,4.97,13.89,13.89,2.337,5.727,6.895,14.2,6.083
Sweden,1980,67.71,4,9.8,11.8,23.53,10.08,6.72,7.17,13.45,13.45,2.708,6.636,7.99,15.932,6.825
Sweden,1981,66.848,4,10.14,11.8,22.45,9.62,6.41,9.93,12.83,12.83,2.674,6.778,7.888,15.007,6.431
Sweden,1982,60.036,4,8.29,11.8,22.93,9.83,6.55,10.4,13.1,13.1,2.401,4.977,7.084,13.766,5.902
Sweden,1983,57.783,4,8.29,11.8,21.18,9.08,6.05,15.39,12.1,12.1,2.311,4.79,6.818,12.238,5.247
Sweden,1984,58.217,4,8.29,11.8,20.36,8.73,5.82,17.74,11.63,11.63,2.329,4.826,6.87,11.853,5.082
Sweden,1985,62.653,4,8.29,11.8,19.66,8.42,5.62,19.74,11.23,11.23,2.506,5.194,7.393,12.318,5.275
Sweden,1986,79.455,4,8.29,11.8,20.75,8.89,5.93,16.62,11.86,11.86,3.178,6.587,9.376,16.487,7.064
Sweden,1987,92.539,4,8.29,11.8,21.18,9.08,6.05,15.39,12.1,12.1,3.702,7.671,10.92,19.6,8.403
Sweden,1988,101.127,4,8.29,11.8,22.3,9.56,6.37,12.19,12.74,12.74,4.045,8.383,11.933,22.551,9.668
Sweden,1989,104.796,3.99,8.29,11.8,22.68,9.72,6.48,11.14,12.96,12.96,4.181,8.688,12.366,23.768,10.186
Sweden,1990,130.3,3.97,8.29,11.8,22.49,9.64,6.43,11.69,12.85,12.85,5.173,10.802,15.375,29.304,12.561
Sweden,1991,142.103,3.54,8.38,11.8,23.18,9.93,6.62,10.05,13.25,13.25,5.03,11.908,16.768,32.94,14.111
Sweden,1992,159.72,3.27,7.97,11.8,23.74,10.17,6.78,9.13,13.57,13.57,5.223,12.73,18.847,37.918,16.244
Sweden,1993,133.213,3.29,8.11,11.8,23.39,10.02,6.68,9.97,13.37,13.37,4.383,10.804,15.719,31.158,13.348
Sweden,1994,135.922,3.23,10.18,11.8,21.71,9.3,6.2,12.78,12.4,12.4,4.39,13.837,16.039,29.509,12.641
Sweden,1995,161.044,2.81,10.18,11.8,22.59,9.68,6.45,10.69,12.91,12.91,4.525,16.394,19.003,36.38,15.589
Sweden,1996,165.597,2.46,11.3,11.8,21.96,9.41,6.27,11.7,12.55,12.55,4.074,18.712,19.54,36.365,15.583
Sweden,1997,145.355,3.28,12.69,11.8,21.03,9.01,6.01,12.13,12.02,12.02,4.768,18.446,17.152,30.568,13.097
Sweden,1998,143.573,3.35,12.69,11.8,21.55,9.23,6.16,10.6,12.31,12.31,4.81,18.219,16.942,30.94,13.252
Sweden,1999,141.226,3.36,12.39,11.8,21.93,9.4,6.27,9.8,12.53,12.53,4.745,17.498,16.665,30.971,13.275
Sweden,2000,128.415,3.47,12.9,11.8,22.07,9.46,6.31,8.76,12.61,12.61,4.456,16.566,15.153,28.341,12.148
Sweden,2001,113.986,3.42,12.79,12.28,22.55,9.66,6.44,7.09,12.89,12.89,3.898,14.579,13.997,25.704,11.011
Sweden,2002,126.953,3.1,13.12,12.56,22.25,9.54,6.36,7.65,12.71,12.71,3.936,16.656,15.945,28.247,12.111
Sweden,2003,159.423,3,12.83,12.78,23.12,9.91,6.61,5.32,13.21,13.21,4.783,20.454,20.374,36.859,15.799
Sweden,2004,178.246,2.78,12.91,12.74,23.31,9.99,6.66,4.97,13.32,13.32,4.955,23.012,22.709,41.549,17.807
Sweden,2005,183.664,2.74,12.73,12.83,23.43,10.04,6.69,4.76,13.39,13.39,5.032,23.38,23.564,43.032,18.44
Sweden,2006,191.414,2.63,12.71,12.92,23.45,10.05,6.7,4.74,13.4,13.4,5.034,24.329,24.731,44.887,19.237
Sweden,2007,216.71,2.69,12.77,13.28,23.37,10.01,6.68,4.5,13.35,13.35,5.829,27.674,28.779,50.645,21.693
Sweden,2008,231.055,2.37,12.92,13.43,23.54,10.09,6.72,4.03,13.45,13.45,5.476,29.852,31.031,54.39,23.313
Sweden,2009,208.541,2.26,13.13,13.7,23.66,10.14,6.76,3.3,13.52,13.52,4.713,27.381,28.57,49.341,21.146
Sweden,2010,231.895,2.4,13.19,13.49,23.85,10.22,6.81,2.77,13.63,13.63,5.565,30.587,31.283,55.307,23.7
Sweden,2011,261.839,2.26,13.05,17.69,22.39,9.6,6.4,3.03,12.79,12.79,5.918,34.17,46.319,58.626,25.137
Sweden,2012,256.721,2.26,15.08,17.77,21.92,9.39,6.26,2.27,12.52,12.52,5.802,38.714,45.619,56.273,24.106
Sweden,2013,278.684,2.2,14.89,17.61,22.15,9.49,6.33,2.03,12.66,12.66,6.131,41.496,49.076,61.728,26.447
Sweden,2014,271.822,2.27,15.05,17.97,22.09,9.47,6.31,1.6,12.62,12.62,6.17,40.909,48.846,60.046,25.742
Sweden,2015,229.63,2.2,15.19,18.2,22.01,9.43,6.29,1.52,12.58,12.58,5.052,34.881,41.793,50.542,21.654
Sweden,2016,233.061,2.16,15.46,18.28,21.97,9.42,6.28,1.33,12.55,12.55,5.034,36.031,42.604,51.203,21.954
Sweden,2017,242.142,2.12,15.54,18.45,21.95,9.41,6.27,1.18,12.54,12.54,5.133,37.629,44.675,53.15,22.786
Sweden,2018,249.15,2.11,15.52,18.49,21.92,9.39,6.26,1.25,12.53,12.53,5.257,38.668,46.068,54.614,23.395
Sweden,2019,235.886,2.27,15.75,18.67,21.79,9.34,6.23,1.06,12.45,12.45,5.355,37.152,44.04,51.399,22.032
Sweden,2020,269.002,2.24,15.31,18.55,22.13,9.48,6.32,0.67,12.64,12.64,6.026,41.184,49.9,59.53,25.501
Sweden,2021,296.689,2.46,15.55,19.28,21.74,9.32,6.21,0.61,12.42,12.42,7.299,46.135,57.202,64.5,27.651
Sweden,2022,264.454,2.8,15.28,19.05,21.53,9.23,6.15,1.37,12.3,12.3,7.405,40.409,50.378,56.937,24.409
Sweden,2023,266.256,3.16,15.28,19.45,21.26,9.11,6.07,1.37,12.15,12.15,8.414,40.684,51.787,56.606,24.256
Sweden,2024,278.137,4.12,15.28,19.45,20.93,8.97,5.98,1.37,11.96,11.96,11.459,42.499,54.098,58.214,24.949
Sweden,2025,307.647,4.12,15.28,19.45,20.93,8.97,5.98,1.37,11.96,11.96,12.675,47.009,59.837,64.391,27.596
Sweden,2026,318.415,4.12,15.28,19.45,20.93,8.97,5.98,1.37,11.96,11.96,13.119,48.654,61.932,66.644,28.562
Switzerland,1946,1.126,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.061,0.175,0.088,0.273,0.117
Switzerland,1947,1.182,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.064,0.184,0.093,0.286,0.123
Switzerland,1948,1.241,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.067,0.193,0.097,0.3,0.129
Switzerland,1949,1.303,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.07,0.203,0.102,0.315,0.135
Switzerland,1950,1.368,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.074,0.213,0.107,0.331,0.142
Switzerland,1951,1.437,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.077,0.224,0.113,0.348,0.149
Switzerland,1952,1.508,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.081,0.235,0.118,0.365,0.156
Switzerland,1953,1.584,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.085,0.247,0.124,0.383,0.164
Switzerland,1954,1.663,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.089,0.259,0.13,0.403,0.172
Switzerland,1955,1.746,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.094,0.272,0.137,0.423,0.181
Switzerland,1956,1.834,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.099,0.286,0.144,0.444,0.19
Switzerland,1957,1.925,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.104,0.3,0.151,0.466,0.2
Switzerland,1958,2.021,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.109,0.315,0.158,0.489,0.21
Switzerland,1959,2.123,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.114,0.331,0.166,0.514,0.22
Switzerland,1960,2.229,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.12,0.347,0.175,0.54,0.231
Switzerland,1961,2.507,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.135,0.391,0.197,0.607,0.26
Switzerland,1962,2.78,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.15,0.433,0.218,0.673,0.288
Switzerland,1963,3.057,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.164,0.477,0.24,0.74,0.317
Switzerland,1964,3.389,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.182,0.528,0.266,0.82,0.351
Switzerland,1965,3.592,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.193,0.56,0.282,0.87,0.372
Switzerland,1966,3.857,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.208,0.601,0.302,0.934,0.4
Switzerland,1967,4.152,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.223,0.647,0.325,1.005,0.431
Switzerland,1968,4.433,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.239,0.691,0.348,1.073,0.46
Switzerland,1969,4.804,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.258,0.749,0.377,1.163,0.498
Switzerland,1970,5.351,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.288,0.834,0.419,1.295,0.555
Switzerland,1971,6.43,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.346,1.002,0.504,1.557,0.667
Switzerland,1972,7.886,5.38,15.59,7.84,24.21,10.37,6.92,2.04,13.83,13.83,0.424,1.229,0.618,1.909,0.818
Switzerland,1973,11.833,5.38,15.59,7.84,24.27,10.4,6.93,1.85,13.87,13.87,0.637,1.845,0.928,2.872,1.231
Switzerland,1974,14.339,5.38,15.59,7.84,24.23,10.38,6.92,1.96,13.85,13.85,0.771,2.235,1.124,3.474,1.488
Switzerland,1975,19.122,5.38,15.59,7.84,24.14,10.35,6.9,2.22,13.8,13.8,1.029,2.981,1.499,4.616,1.979
Switzerland,1976,22.426,5.38,15.59,7.84,24.21,10.38,6.92,2.01,13.84,13.84,1.207,3.496,1.758,5.429,2.328
Switzerland,1977,24.306,5.38,15.59,7.84,23.99,10.28,6.86,2.64,13.71,13.71,1.308,3.789,1.906,5.831,2.499
Switzerland,1978,33.408,5.38,15.59,7.84,24.03,10.3,6.86,2.55,13.73,13.73,1.797,5.208,2.619,8.028,3.441
Switzerland,1979,37.768,5.38,15.59,7.84,24.06,10.31,6.87,2.45,13.75,13.75,2.032,5.888,2.961,9.087,3.894
Switzerland,1980,39.358,5.38,15.59,7.84,24.02,10.29,6.86,2.58,13.72,13.72,2.117,6.136,3.086,9.454,4.05
Switzerland,1981,34.618,5.38,15.59,7.84,23.89,10.24,6.83,2.93,13.65,13.65,1.862,5.397,2.714,8.27,3.545
Switzerland,1982,37.109,5.38,15.59,7.84,24,10.28,6.86,2.63,13.71,13.71,1.996,5.785,2.909,8.906,3.815
Switzerland,1983,37.896,5.38,15.59,7.84,24.07,10.31,6.88,2.43,13.75,13.75,2.039,5.908,2.971,9.122,3.907
Switzerland,1984,36.365,5.38,15.59,7.84,24.14,10.35,6.9,2.21,13.8,13.8,1.956,5.669,2.851,8.778,3.764
Switzerland,1985,30.031,5.38,15.52,7.84,23.71,10.16,6.77,3.53,13.55,13.55,1.616,4.661,2.354,7.12,3.051
Switzerland,1986,43.05,5.38,15.73,7.84,23.63,10.13,6.75,3.53,13.51,13.51,2.316,6.772,3.375,10.173,4.361
Switzerland,1987,53.913,5.38,15.45,7.84,23.73,10.17,6.78,3.53,13.56,13.56,2.901,8.33,4.227,12.794,5.483
Switzerland,1988,58.325,5.38,16.16,7.84,23.49,10.07,6.71,3.53,13.42,13.42,3.138,9.425,4.573,13.701,5.873
Switzerland,1989,56.313,5.34,15.82,7.84,23.62,10.12,6.75,3.53,13.5,13.5,3.007,8.909,4.415,13.301,5.699
Switzerland,1990,71.915,5.52,17.18,7.84,23.08,9.89,6.59,3.53,13.19,13.19,3.97,12.355,5.638,16.598,7.112
Switzerland,1991,78.218,5.07,17.17,7.84,23.25,9.96,6.64,3.5,13.28,13.28,3.966,13.43,6.132,18.186,7.791
Switzerland,1992,88.463,4.73,16.16,7.84,23.56,10.1,6.73,3.97,13.46,13.46,4.184,14.296,6.935,20.842,8.935
Switzerland,1993,92.283,4.09,16.16,7.84,23.89,10.24,6.82,3.67,13.65,13.65,3.774,14.913,7.235,22.046,9.45
Switzerland,1994,102.72,3.98,15.51,7.84,23.85,10.22,6.82,4.52,13.63,13.63,4.088,15.932,8.053,24.499,10.498
Switzerland,1995,119.865,4.06,15.31,7.84,23.91,10.25,6.83,4.48,13.66,13.66,4.867,18.351,9.397,28.66,12.286
Switzerland,1996,120.019,3.78,15.28,7.84,24.21,10.37,6.92,3.94,13.83,13.83,4.537,18.339,9.41,29.057,12.446
Switzerland,1997,105.305,3.6,14.55,7.84,24.49,10.5,7,4.04,13.99,13.99,3.791,15.322,8.256,25.789,11.057
Switzerland,1998,108.363,3.53,14.55,7.84,24.43,10.47,6.98,4.28,13.96,13.96,3.825,15.767,8.496,26.473,11.346
Switzerland,1999,110.321,3.18,14.33,7.84,24.62,10.55,7.03,4.32,14.07,14.07,3.508,15.809,8.649,27.161,11.639
Switzerland,2000,99.675,3.11,14.45,7.84,24.65,10.56,7.04,4.19,14.08,14.08,3.1,14.403,7.815,24.57,10.526
Switzerland,2001,96.8,3.05,15.26,8.7,24.09,10.32,6.88,4.17,13.76,13.76,2.952,14.772,8.422,23.319,9.99
Switzerland,2002,116.172,2.73,15.18,8.84,24.34,10.43,6.95,3.72,13.91,13.91,3.171,17.635,10.27,28.276,12.117
Switzerland,2003,128.033,2.72,16.2,9.31,23.91,10.25,6.83,3.46,13.66,13.66,3.482,20.741,11.92,30.613,13.123
Switzerland,2004,141.492,2.63,16.1,9.31,23.98,10.28,6.85,3.47,13.7,13.7,3.721,22.78,13.173,33.93,14.545
Switzerland,2005,143.721,2.57,15.7,9.39,23.96,10.27,6.85,3.88,13.69,13.69,3.694,22.564,13.495,34.436,14.76
Switzerland,2006,143.821,2.47,15.85,9.34,23.8,10.2,6.8,4.34,13.6,13.6,3.552,22.796,13.433,34.229,14.67
Switzerland,2007,154.728,2.44,15.56,9.56,24,10.28,6.86,3.88,13.71,13.71,3.775,24.076,14.792,37.135,15.906
Switzerland,2008,173.23,2.41,15.89,9.78,23.93,10.25,6.84,3.56,13.67,13.67,4.175,27.526,16.942,41.454,17.756
Switzerland,2009,180.77,2.31,15.52,9.97,24.23,10.38,6.92,2.98,13.84,13.84,4.176,28.055,18.023,43.801,18.764
Switzerland,2010,193.034,2.19,15.29,10.26,24.33,10.43,6.95,2.76,13.9,13.9,4.227,29.515,19.805,46.965,20.133
Switzerland,2011,229.627,2.21,15.45,10.5,24.27,10.4,6.93,2.51,13.87,13.87,5.075,35.477,24.111,55.731,23.881
Switzerland,2012,218.643,2.11,15.47,10.86,24.25,10.39,6.93,2.26,13.86,13.86,4.613,33.824,23.745,53.021,22.717
Switzerland,2013,228.588,2.19,15.09,10.56,24.57,10.53,7.02,1.95,14.04,14.04,5.006,34.494,24.139,56.164,24.07
Switzerland,2014,234.186,1.97,15.32,10.79,24.54,10.52,7.01,1.8,14.02,14.02,4.613,35.877,25.269,57.469,24.636
Switzerland,2015,228.395,2.01,15.39,10.92,24.5,10.5,7,1.69,14,14,4.591,35.15,24.941,55.957,23.982
Switzerland,2016,228.647,2.05,15.36,11.18,24.48,10.49,7,1.46,13.99,13.99,4.687,35.12,25.563,55.973,23.985
Switzerland,2017,230.746,2.05,15.46,11.32,24.48,10.49,6.99,1.23,13.99,13.99,4.73,35.673,26.12,56.487,24.205
Switzerland,2018,233.859,2.06,15.53,11.38,24.51,10.51,7,1,14.01,14.01,4.817,36.318,26.613,57.319,24.579
Switzerland,2019,234.381,2.18,15.68,11.51,24.41,10.46,6.97,0.9,13.95,13.95,5.109,36.751,26.977,57.212,24.516
Switzerland,2020,286.719,2.09,14.27,11.18,25.12,10.77,7.18,0.68,14.36,14.36,5.992,40.915,32.055,72.024,30.88
Switzerland,2021,298.127,1.96,14.61,11.95,24.82,10.64,7.09,0.58,14.18,14.18,5.843,43.556,35.626,73.995,31.721
Switzerland,2022,263.061,2.16,15.42,12.35,24.28,10.4,6.94,0.71,13.87,13.87,5.682,40.564,32.488,63.871,27.358
Switzerland,2023,288.423,2.21,15.42,11.65,24.41,10.46,6.98,0.98,13.95,13.95,6.374,44.475,33.601,70.404,30.169
Switzerland,2024,301.31,2.27,15.42,11.65,24.39,10.45,6.97,0.98,13.94,13.94,6.84,46.462,35.103,73.49,31.487
Switzerland,2025,324.178,2.27,15.42,11.65,24.39,10.45,6.97,0.98,13.94,13.94,7.359,49.988,37.767,79.067,33.877
Switzerland,2026,335.524,2.27,15.42,11.65,24.39,10.45,6.97,0.98,13.94,13.94,7.616,51.738,39.089,81.834,35.062
Thailand,1946,0.241,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.033,0.046,0.022,0.017,0.035
Thailand,1947,0.253,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.035,0.048,0.023,0.018,0.036
Thailand,1948,0.266,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.036,0.05,0.025,0.019,0.038
Thailand,1949,0.279,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.038,0.053,0.026,0.02,0.04
Thailand,1950,0.293,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.04,0.055,0.027,0.021,0.042
Thailand,1951,0.308,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.042,0.058,0.028,0.022,0.044
Thailand,1952,0.323,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.044,0.061,0.03,0.023,0.046
Thailand,1953,0.339,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.046,0.064,0.031,0.024,0.049
Thailand,1954,0.356,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.049,0.067,0.033,0.026,0.051
Thailand,1955,0.374,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.051,0.071,0.035,0.027,0.054
Thailand,1956,0.393,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.054,0.074,0.036,0.028,0.056
Thailand,1957,0.412,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.056,0.078,0.038,0.03,0.059
Thailand,1958,0.433,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.059,0.082,0.04,0.031,0.062
Thailand,1959,0.455,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.062,0.086,0.042,0.033,0.065
Thailand,1960,0.477,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.065,0.09,0.044,0.034,0.068
Thailand,1961,0.525,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.072,0.099,0.049,0.038,0.075
Thailand,1962,0.572,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.078,0.108,0.053,0.041,0.082
Thailand,1963,0.612,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.084,0.116,0.057,0.044,0.088
Thailand,1964,0.672,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.092,0.127,0.062,0.048,0.096
Thailand,1965,0.759,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.104,0.143,0.07,0.054,0.109
Thailand,1966,0.913,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.125,0.172,0.084,0.065,0.131
Thailand,1967,0.975,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.133,0.184,0.09,0.07,0.14
Thailand,1968,1.051,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.144,0.199,0.097,0.075,0.151
Thailand,1969,1.157,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.158,0.219,0.107,0.083,0.166
Thailand,1970,1.225,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.167,0.232,0.113,0.088,0.175
Thailand,1971,1.275,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.174,0.241,0.118,0.091,0.183
Thailand,1972,1.414,13.67,18.9,9.25,7.16,14.32,7.16,10.44,7.16,11.94,0.193,0.267,0.131,0.101,0.202
Thailand,1973,1.789,13.67,18.9,9.25,7.13,14.27,7.13,10.62,7.13,11.89,0.245,0.338,0.166,0.128,0.255
Thailand,1974,1.961,13.67,18.9,9.25,7.08,14.16,7.08,10.99,7.08,11.8,0.268,0.371,0.181,0.139,0.278
Thailand,1975,2.581,13.67,18.9,9.25,7.26,14.52,7.26,9.79,7.26,12.1,0.353,0.488,0.239,0.187,0.375
Thailand,1976,3.069,13.67,18.9,9.25,7.55,15.09,7.55,7.88,7.55,12.58,0.419,0.58,0.284,0.232,0.463
Thailand,1977,3.372,13.67,18.9,9.25,7.46,14.92,7.46,8.45,7.46,12.43,0.461,0.637,0.312,0.252,0.503
Thailand,1978,4.332,13.67,18.9,9.25,7.47,14.95,7.47,8.36,7.47,12.45,0.592,0.819,0.401,0.324,0.648
Thailand,1979,5.297,13.67,18.9,9.25,7.31,14.61,7.31,9.47,7.31,12.18,0.724,1.001,0.49,0.387,0.774
Thailand,1980,6.883,13.67,18.9,9.25,7.3,14.6,7.3,9.51,7.3,12.17,0.941,1.301,0.637,0.502,1.005
Thailand,1981,7.445,13.67,18.9,9.25,6.96,13.91,6.96,11.81,6.96,11.59,1.018,1.407,0.689,0.518,1.036
Thailand,1982,8.278,13.67,18.9,9.25,6.91,13.83,6.91,12.08,6.91,11.52,1.132,1.565,0.766,0.572,1.145
Thailand,1983,8.974,13.67,18.9,9.25,6.48,12.96,6.48,14.97,6.48,10.8,1.227,1.696,0.83,0.582,1.163
Thailand,1984,9.462,13.67,18.9,9.25,6.43,12.86,6.43,15.32,6.43,10.71,1.293,1.788,0.875,0.608,1.217
Thailand,1985,9.166,13.67,18.9,9.25,6.16,12.33,6.16,17.09,6.16,10.27,1.253,1.732,0.848,0.565,1.13
Thailand,1986,9.735,13.67,18.9,9.25,5.89,11.78,5.89,18.91,5.89,9.82,1.331,1.84,0.901,0.573,1.147
Thailand,1987,10.428,13.67,18.9,9.25,5.87,11.74,5.87,19.05,5.87,9.78,1.426,1.971,0.965,0.612,1.224
Thailand,1988,11.189,13.67,18.9,9.25,5.78,11.56,5.78,19.65,5.78,9.63,1.529,2.115,1.035,0.647,1.293
Thailand,1989,12.521,13.67,18.9,9.25,5.88,11.76,5.88,18.98,5.88,9.8,1.712,2.367,1.158,0.736,1.472
Thailand,1990,13.919,13.67,18.9,9.25,6.38,12.76,6.38,15.64,6.38,10.64,1.903,2.631,1.288,0.888,1.776
Thailand,1991,15.862,13.67,18.9,9.25,6.91,13.83,6.91,12.08,6.91,11.52,2.168,2.998,1.467,1.096,2.194
Thailand,1992,17.754,13.67,18.9,9.25,7.36,14.72,7.36,9.1,7.36,12.27,2.427,3.356,1.642,1.307,2.613
Thailand,1993,20.236,13.67,18.9,9.25,7.71,15.41,7.71,6.81,7.71,12.84,2.766,3.825,1.872,1.56,3.118
Thailand,1994,22.801,13.67,18.9,9.25,7.95,15.91,7.95,5.15,7.95,13.26,3.117,4.309,2.109,1.813,3.628
Thailand,1995,25.333,13.67,18.9,9.25,8.27,16.53,8.27,3.07,8.27,13.78,3.463,4.788,2.343,2.095,4.188
Thailand,1996,28.351,12.32,20.04,9.25,8.47,16.93,8.47,1.96,8.47,14.11,3.493,5.681,2.622,2.401,4.8
Thailand,1997,27.519,10.07,21.2,9.25,8.55,17.1,8.55,2.47,8.55,14.25,2.771,5.834,2.545,2.353,4.706
Thailand,1998,25.905,7.82,19.48,9.25,9.35,18.7,9.35,1.12,9.35,15.58,2.026,5.046,2.396,2.422,4.844
Thailand,1999,34.292,6.38,18.98,9.25,9.09,18.19,9.09,4.78,9.09,15.15,2.188,6.509,3.172,3.117,6.238
Thailand,2000,23.636,8.04,28.39,9.25,6.87,13.74,6.87,8.51,6.87,11.45,1.9,6.71,2.186,1.624,3.248
Thailand,2001,26.227,7.19,24.24,8.38,7.89,15.78,7.89,7.57,7.89,13.15,1.886,6.357,2.198,2.069,4.139
Thailand,2002,37.552,5.58,16.22,8.72,9.5,19,9.5,6.15,9.5,15.83,2.095,6.091,3.275,3.567,7.135
Thailand,2003,31.325,6.91,20.87,11.46,8.04,16.07,8.04,7.2,8.04,13.39,2.165,6.537,3.59,2.519,5.034
Thailand,2004,37.091,6.01,21.46,10.71,8.09,16.18,8.09,7.9,8.09,13.48,2.229,7.96,3.972,3.001,6.001
Thailand,2005,40.151,5.14,20.55,10.5,8.4,16.81,8.4,7.79,8.4,14,2.064,8.251,4.216,3.373,6.749
Thailand,2006,46.263,5.16,22,12.12,7.77,15.54,7.77,8.91,7.77,12.95,2.387,10.178,5.607,3.595,7.189
Thailand,2007,60.267,5.23,18.48,12.38,8.65,17.31,8.65,6.21,8.65,14.42,3.152,11.137,7.461,5.213,10.432
Thailand,2008,68.834,6.48,18.16,13.5,8.46,16.93,8.46,5.42,8.46,14.11,4.46,12.5,9.293,5.823,11.654
Thailand,2009,71.827,7.25,18.18,12.46,8.49,16.99,8.49,5.49,8.49,14.16,5.207,13.058,8.95,6.098,12.203
Thailand,2010,82.245,7.04,16.22,11.56,8.77,17.54,8.77,6.7,8.77,14.62,5.79,13.34,9.508,7.213,14.426
Thailand,2011,99.711,6.55,22.63,12.84,7.79,15.57,7.79,6.08,7.79,12.98,6.531,22.565,12.803,7.767,15.525
Thailand,2012,102.52,6.42,21.4,12.64,8.02,16.04,8.02,6.07,8.02,13.37,6.582,21.939,12.958,8.222,16.444
